,Unnamed: 0,index,name,te_value,ti_value,te_ddrho,ti_ddrho,ti_transp_flux,ti_transp_flux_std,ti_transp_flux_stem,ti_transp_flux_acn,ft,ti_transp_flux_cov,weight,Unnamed: 0,index,name,te_value,ti_value,te_ddrho,ti_ddrho,te_transp_flux,te_transp_flux_std,te_transp_flux_stem,ti_transp_flux,ti_transp_flux_std,ti_transp_flux_stem,ti_transp_flux_acn,te_transp_flux_acn,ft,te_transp_flux_cov,weight
205,205,,,1853.8121731070096,1143.89492146804,-3907.82839610225,-1219.4120890020297,59.0709968154995,0.9567521812532854,0.1476300666509205,42.0,2.0,0.01619664865723487,0.39018442310623375,205,,,1853.8121731070096,1143.89492146804,-3907.82839610225,-1219.4120890020297,341.6013476541091,10.721228424430734,1.6743745751104009,59.0709968154995,0.9567521812532854,0.1476300666509205,42.0,41.0,2.0,0.03138520529282745,0.39018442310623375
206,206,,,1853.8121731070096,1143.89492146804,-3907.82839610225,-747.1358177151442,1.5330330373985694,0.7705171516009793,0.1266722394246094,37.0,2.0,0.5026096194955351,0.24386526444139614,206,,,1853.8121731070096,1143.89492146804,-3907.82839610225,-747.1358177151442,4.333156489264718,2.2441432107451726,0.3793294365562793,1.5330330373985694,0.7705171516009793,0.1266722394246094,37.0,35.0,2.0,0.5179003380803299,0.24386526444139614
207,207,,,1853.8121731070096,1586.923519533736,-8848.227664830209,-1691.688360288916,1737.4552764798116,247.61921794903685,51.63217613991451,23.0,2.0,0.14251832625627534,0.1524157902758726,207,,,1853.8121731070096,1586.923519533736,-8848.227664830209,-1691.688360288916,44370.77841372231,2703.598100731349,698.0660279313678,1737.4552764798116,247.61921794903685,51.63217613991451,23.0,15.0,2.0,0.060931951103549306,0.1524157902758726
208,208,,,1853.8121731070096,1586.923519533736,-8848.227664830209,-1219.4120890020297,689.4510772056836,210.41473589208744,32.8612608610648,41.0,2.0,0.305191684876162,0.2438652644413961,208,,,1853.8121731070096,1586.923519533736,-8848.227664830209,-1219.4120890020297,25144.567559184004,6544.435034308926,1022.0690387436138,689.4510772056836,210.41473589208744,32.8612608610648,41.0,41.0,2.0,0.2602723239882717,0.2438652644413961
209,209,,,1853.8121731070096,1586.923519533736,-8848.227664830209,-747.1358177151442,272.4940268031808,98.64144548929129,18.009381599800353,30.0,2.0,0.36199489084778663,0.1524157902758726,209,,,1853.8121731070096,1586.923519533736,-8848.227664830209,-747.1358177151442,17058.319227097923,5919.514402704063,947.8809127276248,272.4940268031808,98.64144548929129,18.009381599800353,30.0,39.0,2.0,0.3470162753960333,0.1524157902758726
210,210,,,1853.8121731070096,1586.923519533736,-6378.02803046623,-1691.688360288916,434.1716732716145,77.68902283851071,11.98767647926367,42.0,2.0,0.17893618497287142,0.2438652644413961,210,,,1853.8121731070096,1586.923519533736,-6378.02803046623,-1691.688360288916,6548.785573392152,925.9260013941282,148.2668211633683,434.1716732716145,77.68902283851071,11.98767647926367,42.0,39.0,2.0,0.14138896304013743,0.2438652644413961
211,211,,,1853.8121731070096,1586.923519533736,-6378.02803046623,-1219.4120890020297,204.4694882018792,61.610967331819,9.50677865370468,42.0,2.0,0.3013210815639571,0.3901844231062337,211,,,1853.8121731070096,1586.923519533736,-6378.02803046623,-1219.4120890020297,3386.91095897096,1276.1701596357889,196.9173307534598,204.4694882018792,61.610967331819,9.50677865370468,42.0,42.0,2.0,0.37679471798795844,0.3901844231062337
212,212,,,1853.8121731070096,1586.923519533736,-6378.02803046623,-747.1358177151442,140.73538818778962,51.64169608444914,9.12904837332219,32.0,2.0,0.3669417958725582,0.2438652644413961,212,,,1853.8121731070096,1586.923519533736,-6378.02803046623,-747.1358177151442,2573.8046586057058,586.973638458043,110.92759096505144,140.73538818778962,51.64169608444914,9.12904837332219,32.0,28.0,2.0,0.2280567938578607,0.2438652644413961
213,213,,,1853.8121731070096,1586.923519533736,-3907.82839610225,-1691.688360288916,107.57321208164284,1.446711031244995,0.3234944209662631,20.0,2.0,0.013448617952832082,0.1524157902758726,213,,,1853.8121731070096,1586.923519533736,-3907.82839610225,-1691.688360288916,769.2642679451311,23.425132338221232,4.276824464729168,107.57321208164284,1.446711031244995,0.3234944209662631,20.0,30.0,2.0,0.03045134593446639,0.1524157902758726
214,214,,,1853.8121731070096,1586.923519533736,-3907.82839610225,-1219.4120890020297,5.761609404726196,0.8972909503070781,0.1561983053397167,33.0,2.0,0.15573616454649608,0.2438652644413961,214,,,1853.8121731070096,1586.923519533736,-3907.82839610225,-1219.4120890020297,81.58139591135831,16.372280508460857,2.588684844895798,5.761609404726196,0.8972909503070781,0.1561983053397167,33.0,40.0,2.0,0.20068644726611495,0.2438652644413961
215,215,,,1853.8121731070096,1586.923519533736,-3907.82839610225,-747.1358177151442,2.9604583496410584,0.9524364042086974,0.1505934181880132,40.0,2.0,0.32171923794306234,0.1524157902758726,215,,,1853.8121731070096,1586.923519533736,-3907.82839610225,-747.1358177151442,91.56998383845664,25.449865538833027,4.023977062387038,2.9604583496410584,0.9524364042086974,0.1505934181880132,40.0,40.0,2.0,0.277928033532587,0.1524157902758726
216,216,,,2571.790540451013,700.866323402344,-8848.227664830209,-1691.688360288916,22697.94721610066,2262.5357101775166,362.2956661888074,39.0,2.0,0.0996801908400157,0.09525986892242039,216,,,2571.790540451013,700.866323402344,-8848.227664830209,-1691.688360288916,44195.10307714136,4826.971614724976,763.2112251755839,22697.94721610066,2262.5357101775166,362.2956661888074,39.0,40.0,2.0,0.10921960304741517,0.09525986892242039
217,217,,,2571.790540451013,700.866323402344,-8848.227664830209,-1219.4120890020297,2035.931584523676,272.63437651383026,54.52687530276605,25.0,2.0,0.13391136450079458,0.1524157902758726,217,,,2571.790540451013,700.866323402344,-8848.227664830209,-1219.4120890020297,10972.151626013054,627.2273136973582,118.53482053930762,2035.931584523676,272.63437651383026,54.52687530276605,25.0,28.0,2.0,0.05716538880216638,0.1524157902758726
218,218,,,2571.790540451013,700.866323402344,-8848.227664830209,-747.1358177151442,172.94806225512573,10.31767915342557,1.6113507673501195,41.0,2.0,0.05965767421091635,0.09525986892242039,218,,,2571.790540451013,700.866323402344,-8848.227664830209,-747.1358177151442,1250.9415351377716,80.6926175789483,12.60206964394302,172.94806225512573,10.31767915342557,1.6113507673501195,41.0,41.0,2.0,0.0645055067022467,0.09525986892242039
219,219,,,2571.790540451013,700.866323402344,-6378.02803046623,-1691.688360288916,50097.91259776817,1867.2427443024612,366.1964303774152,26.0,2.0,0.03727186717926539,0.1524157902758726,219,,,2571.790540451013,700.866323402344,-6378.02803046623,-1691.688360288916,46373.440431615854,2401.118073801101,582.356672815386,50097.91259776817,1867.2427443024612,366.1964303774152,26.0,17.0,2.0,0.05177787223576579,0.1524157902758726
220,220,,,2571.790540451013,700.866323402344,-6378.02803046623,-1219.4120890020297,5597.601329861366,671.7850018816699,107.5716921052588,39.0,2.0,0.12001301312723316,0.2438652644413961,220,,,2571.790540451013,700.866323402344,-6378.02803046623,-1219.4120890020297,15783.847319320905,1411.080634961182,241.9983324178357,5597.601329861366,671.7850018816699,107.5716921052588,39.0,34.0,2.0,0.08940029679797318,0.2438652644413961
221,221,,,2571.790540451013,700.866323402344,-6378.02803046623,-747.1358177151442,349.09474345398127,11.675213351643178,2.61065707060873,20.0,2.0,0.033444254233470694,0.1524157902758726,221,,,2571.790540451013,700.866323402344,-6378.02803046623,-747.1358177151442,1960.728134402644,72.29511989689026,16.585637986405327,349.09474345398127,11.675213351643178,2.61065707060873,20.0,19.0,2.0,0.036871567571460234,0.1524157902758726
222,222,,,2571.790540451013,700.866323402344,-3907.82839610225,-1691.688360288916,68893.47412193935,1896.100917411343,525.8837754754545,13.0,2.0,0.027522213701334067,0.09525986892242039,222,,,2571.790540451013,700.866323402344,-3907.82839610225,-1691.688360288916,33230.4544122333,794.2734546760772,229.2869964337036,68893.47412193935,1896.100917411343,525.8837754754545,13.0,12.0,2.0,0.0239019739189506,0.09525986892242039
223,223,,,2571.790540451013,700.866323402344,-3907.82839610225,-1219.4120890020297,12096.033385404471,387.62216022146345,86.67494998405071,20.0,2.0,0.03204539437607563,0.1524157902758726,223,,,2571.790540451013,700.866323402344,-3907.82839610225,-1219.4120890020297,11077.943338500068,498.3429420660014,84.23533156020154,12096.033385404471,387.62216022146345,86.67494998405071,20.0,35.0,2.0,0.044985149936095994,0.1524157902758726
224,224,,,2571.790540451013,700.866323402344,-3907.82839610225,-747.1358177151442,183.3563558223252,7.7408272124287745,1.1804650830871095,43.0,2.0,0.042217392343517894,0.09525986892242039,224,,,2571.790540451013,700.866323402344,-3907.82839610225,-747.1358177151442,486.02659028758376,5.506405745682954,0.8496568528093904,183.3563558223252,7.7408272124287745,1.1804650830871095,43.0,42.0,2.0,0.011329433112753754,0.09525986892242039
225,225,,,2571.790540451013,1143.89492146804,-8848.227664830209,-1691.688360288916,1412.9963888314037,686.66711455805,109.95473733284682,39.0,2.0,0.4859652296252131,0.1524157902758726,225,,,2571.790540451013,1143.89492146804,-8848.227664830209,-1691.688360288916,5119.889113740092,229.00758319159127,48.82458078731432,1412.9963888314037,686.66711455805,109.95473733284682,39.0,22.0,2.0,0.044729012309467894,0.1524157902758726
226,226,,,2571.790540451013,1143.89492146804,-8848.227664830209,-1219.4120890020297,91.89068898768174,32.313235334095495,5.461933665330929,35.0,2.0,0.35164863480811637,0.2438652644413961,226,,,2571.790540451013,1143.89492146804,-8848.227664830209,-1219.4120890020297,854.8612138642179,292.52417805159,48.754029675265,91.89068898768174,32.313235334095495,5.461933665330929,35.0,36.0,2.0,0.3421890867282384,0.2438652644413961
227,227,,,2571.790540451013,1143.89492146804,-8848.227664830209,-747.1358177151442,76.22449420925949,29.04158272259496,4.5918774129797,40.0,2.0,0.3810006615834925,0.1524157902758726,227,,,2571.790540451013,1143.89492146804,-8848.227664830209,-747.1358177151442,944.6748772843634,296.89198772252746,48.16224017068531,76.22449420925949,29.04158272259496,4.5918774129797,40.0,38.0,2.0,0.3142795419478038,0.1524157902758726
228,228,,,2571.790540451013,1143.89492146804,-6378.02803046623,-1691.688360288916,1753.5714630428731,474.0866177585922,74.95967601613908,40.0,2.0,0.2703548887228905,0.2438652644413961,228,,,2571.790540451013,1143.89492146804,-6378.02803046623,-1691.688360288916,7230.793395087806,1149.7905048615448,181.79784136986927,1753.5714630428731,474.0866177585922,74.95967601613908,40.0,40.0,2.0,0.1590130490580256,0.2438652644413961
229,229,,,2571.790540451013,1143.89492146804,-6378.02803046623,-1219.4120890020297,250.80661481279324,5.551847750745428,1.1332661765787322,24.0,2.0,0.02213597019715541,0.3901844231062337,229,,,2571.790540451013,1143.89492146804,-6378.02803046623,-1219.4120890020297,1702.9887874266772,53.892456144686335,10.778491228937266,250.80661481279324,5.551847750745428,1.1332661765787322,24.0,25.0,2.0,0.03164580797159634,0.3901844231062337
230,230,,,2571.790540451013,1143.89492146804,-6378.02803046623,-747.1358177151442,5.972510122207091,1.9823596493984392,0.3174315908358718,39.0,2.0,0.33191398739159855,0.2438652644413961,230,,,2571.790540451013,1143.89492146804,-6378.02803046623,-747.1358177151442,17.146888921490877,7.949962130771183,1.306965723414723,5.972510122207091,1.9823596493984392,0.3174315908358718,39.0,37.0,2.0,0.46363874911484265,0.2438652644413961
231,231,,,2571.790540451013,1143.89492146804,-3907.82839610225,-1691.688360288916,23196.28229865988,5035.4179442885725,1049.9572221858118,23.0,2.0,0.21707866284156593,0.1524157902758726,231,,,2571.790540451013,1143.89492146804,-3907.82839610225,-1691.688360288916,10086.45775087381,1713.5296306664704,357.29562690785485,23196.28229865988,5035.4179442885725,1049.9572221858118,23.0,23.0,2.0,0.16988418263270116,0.1524157902758726
232,232,,,2571.790540451013,1143.89492146804,-3907.82839610225,-1219.4120890020297,89.45021731472661,4.552079430967583,0.7289160752549505,39.0,2.0,0.05088952903212403,0.2438652644413961,232,,,2571.790540451013,1143.89492146804,-3907.82839610225,-1219.4120890020297,201.6230000447327,18.927102057280063,2.9926376003731856,89.45021731472661,4.552079430967583,0.7289160752549505,39.0,40.0,2.0,0.0938737249871336,0.2438652644413961
233,233,,,2571.790540451013,1143.89492146804,-3907.82839610225,-747.1358177151442,8.541446286674308,3.1191937024363146,0.4994707289315813,39.0,2.0,0.36518331881365745,0.1524157902758726,233,,,2571.790540451013,1143.89492146804,-3907.82839610225,-747.1358177151442,13.042215006873628,5.556883804071225,0.901445587754952,8.541446286674308,3.1191937024363146,0.4994707289315813,39.0,38.0,2.0,0.4260690228724634,0.1524157902758726
234,234,,,2571.790540451013,1586.923519533736,-8848.227664830209,-1691.688360288916,387.7648346367287,157.41957969548037,26.997235191503293,34.0,2.0,0.40596662109125076,0.09525986892242039,234,,,2571.790540451013,1586.923519533736,-8848.227664830209,-1691.688360288916,3495.5871896003946,1143.1586609130516,180.74925477166715,387.7648346367287,157.41957969548037,26.997235191503293,34.0,40.0,2.0,0.3270290794960071,0.09525986892242039
235,235,,,2571.790540451013,1586.923519533736,-8848.227664830209,-1219.4120890020297,310.40943599968057,122.91161669756356,18.743845823647547,43.0,2.0,0.3959661094119898,0.1524157902758726,235,,,2571.790540451013,1586.923519533736,-8848.227664830209,-1219.4120890020297,3518.833488001204,1086.000263013061,169.60474648676535,310.40943599968057,122.91161669756356,18.743845823647547,43.0,41.0,2.0,0.3086250789405609,0.1524157902758726
236,236,,,2571.790540451013,1586.923519533736,-8848.227664830209,-747.1358177151442,195.94277410803184,72.22061814734201,12.036769691223668,36.0,2.0,0.3685801554872527,0.09525986892242039,236,,,2571.790540451013,1586.923519533736,-8848.227664830209,-747.1358177151442,3143.5629877504684,822.0326613151254,135.1413370521344,195.94277410803184,72.22061814734201,12.036769691223668,36.0,37.0,2.0,0.26149711792585123,0.09525986892242039
237,237,,,2571.790540451013,1586.923519533736,-6378.02803046623,-1691.688360288916,191.3452990879441,17.80724310347546,2.7155791148451423,43.0,2.0,0.09306339475468944,0.1524157902758726,237,,,2571.790540451013,1586.923519533736,-6378.02803046623,-1691.688360288916,1557.533041980219,119.68117856327125,18.46720677972405,191.3452990879441,17.80724310347546,2.7155791148451423,43.0,42.0,2.0,0.07684021804835087,0.1524157902758726
238,238,,,2571.790540451013,1586.923519533736,-6378.02803046623,-1219.4120890020297,23.650207351540686,6.635650890826488,1.0491885286368503,40.0,2.0,0.28057474474506927,0.2438652644413961,238,,,2571.790540451013,1586.923519533736,-6378.02803046623,-1219.4120890020297,259.17277490803883,75.92876685105195,12.005392158860747,23.650207351540686,6.635650890826488,1.0491885286368503,40.0,40.0,2.0,0.2929658289841339,0.2438652644413961
239,239,,,2571.790540451013,1586.923519533736,-6378.02803046623,-747.1358177151442,15.9040379237136,5.907706808349299,0.9340904631433812,40.0,2.0,0.3714595523908212,0.1524157902758726,239,,,2571.790540451013,1586.923519533736,-6378.02803046623,-747.1358177151442,330.1141197523368,101.17557255708688,15.997262642601036,15.9040379237136,5.907706808349299,0.9340904631433812,40.0,40.0,2.0,0.3064866556843807,0.1524157902758726
240,240,,,2571.790540451013,1586.923519533736,-3907.82839610225,-1691.688360288916,50.910747045124246,6.696172654477527,1.072245764721596,39.0,2.0,0.13152768409668866,0.09525986892242039,240,,,2571.790540451013,1586.923519533736,-3907.82839610225,-1691.688360288916,123.98042974311277,20.840020220736715,3.2950965190746504,50.910747045124246,6.696172654477527,1.072245764721596,39.0,40.0,2.0,0.16809120813597114,0.09525986892242039
241,241,,,2571.790540451013,1586.923519533736,-3907.82839610225,-1219.4120890020297,10.214485134780794,3.3702582226300195,0.5396732270361594,39.0,2.0,0.3299489086487712,0.1524157902758726,241,,,2571.790540451013,1586.923519533736,-3907.82839610225,-1219.4120890020297,16.494640296944443,6.437360711782396,1.0582955819363198,10.214485134780794,3.3702582226300195,0.5396732270361594,39.0,37.0,2.0,0.3902698449856398,0.1524157902758726
242,242,,,2571.790540451013,1586.923519533736,-3907.82839610225,-747.1358177151442,1.4354917884722953,1.035769696177154,0.1726282826961923,36.0,2.0,0.7215434490777961,0.09525986892242039,242,,,2571.790540451013,1586.923519533736,-3907.82839610225,-747.1358177151442,3.734482531881034,2.6691438529190146,0.4448573088198357,1.4354917884722953,1.035769696177154,0.1726282826961923,36.0,36.0,2.0,0.7147292376206629,0.09525986892242039
243,243,,,830.1010243449738,618.426387306254,-8322.069699270849,-3116.404982977726,26079.286513480354,1329.4430852693165,265.88861705386324,25.0,3.0,0.05097697303114979,0.09525986892242039,243,,,830.1010243449738,618.426387306254,-8322.069699270849,-3116.404982977726,26725.00927151478,575.4973696739703,143.87434241849255,26079.286513480354,1329.4430852693165,265.88861705386324,25.0,16.0,3.0,0.021534038167289698,0.09525986892242039
244,244,,,830.1010243449738,618.426387306254,-8322.069699270849,-2246.38414478432,4240.878164937335,177.02218625616527,37.74125692065073,22.0,3.0,0.041741870285203306,0.1524157902758726,244,,,830.1010243449738,618.426387306254,-8322.069699270849,-2246.38414478432,33201.41839232344,516.5295814949978,163.3409956377754,4240.878164937335,177.02218625616527,37.74125692065073,22.0,10.0,3.0,0.01555745526867086,0.1524157902758726
